2025-06-25 18:01:31,398 - Starting G-code processing
2025-06-25 18:01:31,398 - Input file: test_mesh.gcode
2025-06-25 18:01:31,413 - bad move (?): G1 Z1.6 F720 ; lift

2025-06-25 18:01:31,413 - first layer point; stored in prev: G1 X121.305 Y96.69 F18000 ; move to first layer point

2025-06-25 18:01:31,726 - new xy move: G1 X103.884 Y122.902 E2.07391 ; infill

2025-06-25 18:01:31,726 - old xy move: G1 X91.44 Y110.458 E14.10808 ; infill

2025-06-25 18:01:31,730 - new xy move: G1 X91.44 Y110.458 E14.10808 ; infill

2025-06-25 18:01:31,731 - old xy move: G1 X91.44 Y107.871 E2.07391 ; infill

2025-06-25 18:01:31,732 - new xy move: G1 X91.44 Y107.871 E2.07391 ; infill

2025-06-25 18:01:31,732 - old xy move: G1 X106.472 Y122.902 E17.04159 ; infill

2025-06-25 18:01:31,737 - new xy move: G1 X106.472 Y122.902 E17.04159 ; infill

2025-06-25 18:01:31,737 - old xy move: G1 X109.059 Y122.902 E2.07391 ; infill

2025-06-25 18:01:31,738 - new xy move: G1 X109.059 Y122.902 E2.07391 ; infill

2025-06-25 18:01:31,739 - old xy move: G1 X91.44 Y105.283 E19.97511 ; infill

2025-06-25 18:01:31,745 - new xy move: G1 X91.44 Y105.283 E19.97511 ; infill

2025-06-25 18:01:31,745 - old xy move: G1 X91.44 Y102.696 E2.07391 ; infill

2025-06-25 18:01:31,746 - new xy move: G1 X91.44 Y102.696 E2.07391 ; infill

2025-06-25 18:01:31,746 - old xy move: G1 X111.646 Y122.902 E22.90805 ; infill

2025-06-25 18:01:31,753 - new xy move: G1 X111.646 Y122.902 E22.90805 ; infill

2025-06-25 18:01:31,753 - old xy move: G1 X114.233 Y122.902 E2.07391 ; infill

2025-06-25 18:01:31,755 - new xy move: G1 X114.233 Y122.902 E2.07391 ; infill

2025-06-25 18:01:31,755 - old xy move: G1 X91.44 Y100.109 E25.841 ; infill

2025-06-25 18:01:31,763 - new xy move: G1 X91.44 Y100.109 E25.841 ; infill

2025-06-25 18:01:31,763 - old xy move: G1 X91.44 Y97.522 E2.07391 ; infill

2025-06-25 18:01:31,764 - new xy move: G1 X91.44 Y97.522 E2.07391 ; infill

2025-06-25 18:01:31,764 - old xy move: G1 X116.821 Y122.902 E28.77452 ; infill

2025-06-25 18:01:31,773 - new xy move: G1 X116.821 Y122.902 E28.77452 ; infill

2025-06-25 18:01:31,773 - old xy move: G1 X119.408 Y122.902 E2.07391 ; infill

2025-06-25 18:01:31,774 - new xy move: G1 X119.408 Y122.902 E2.07391 ; infill

2025-06-25 18:01:31,774 - old xy move: G1 X91.44 Y94.934 E31.70803 ; infill

2025-06-25 18:01:31,784 - new xy move: G1 X91.44 Y94.934 E31.70803 ; infill

2025-06-25 18:01:31,784 - old xy move: G1 X91.44 Y93.641 E1.03655 ; infill

2025-06-25 18:01:31,784 - new xy move: G1 X91.44 Y93.641 E1.03655 ; infill

2025-06-25 18:01:31,784 - old xy move: G1 X92.734 Y93.641 E1.03735 ; infill

2025-06-25 18:01:31,785 - new xy move: G1 X92.734 Y93.641 E1.03735 ; infill

2025-06-25 18:01:31,785 - old xy move: G1 X120.701 Y121.609 E31.70746 ; infill

2025-06-25 18:01:31,795 - new xy move: G1 X120.701 Y121.609 E31.70746 ; infill

2025-06-25 18:01:31,795 - old xy move: G1 X120.701 Y119.021 E2.07471 ; infill

2025-06-25 18:01:31,796 - new xy move: G1 X120.701 Y119.021 E2.07471 ; infill

2025-06-25 18:01:31,796 - old xy move: G1 X95.321 Y93.641 E28.77395 ; infill

2025-06-25 18:01:31,805 - new xy move: G1 X95.321 Y93.641 E28.77395 ; infill

